,CustomerID,Amount,Frequency,Recency,Cluster_Id
2273,15443.0,3236.91,382,1,0
2274,15444.0,1418.26,219,8,0
2275,15445.0,113.5,5,263,1
2276,15447.0,155.17,9,330,1
2277,15448.0,494.64,28,312,1
2278,15449.0,974.52,60,25,0
2279,15450.0,429.84,30,29,0
2280,15452.0,538.73,58,29,0
2281,15453.0,1388.37,286,1,0
2282,15454.0,179.1,25,361,1
2283,15456.0,447.22,60,282,1
2284,15457.0,237.07,58,261,1
2285,15458.0,161.64,7,24,0
2286,15460.0,216.76,58,353,1
2287,15462.0,234.6,11,93,0
2288,15463.0,126.14,7,28,0
2289,15464.0,1048.85,157,337,1
2290,15465.0,7354.62,97,19,0
2291,15466.0,334.53,57,84,0
2292,15467.0,524.88,52,8,0
2293,15468.0,467.51,24,50,0
2294,15469.0,538.55,24,49,0
2295,15471.0,469.48,77,1,0
2296,15472.0,371.56,76,112,0
2297,15473.0,1771.2,11,13,0
2298,15475.0,454.10999999999996,29,76,0
2299,15478.0,1441.42,46,39,0
2300,15480.0,905.5,45,115,0
2301,15482.0,11054.96,98,15,0
2302,15483.0,233.81,88,160,1
2303,15484.0,3594.31,188,0,0
2304,15485.0,2575.0,86,29,0
2305,15488.0,91.32000000000001,2,92,0
2306,15489.0,1134.28,50,22,0
2307,15491.0,3100.09,154,94,0
2308,15492.0,659.4599999999999,35,27,0
2309,15493.0,2001.8,297,32,0
2310,15494.0,1299.23,125,20,0
2311,15497.0,1262.2,15,17,0
2312,15498.0,13316.4,512,2,0
2313,15500.0,1131.56,68,7,0
2314,15502.0,10384.93,213,15,0
2315,15503.0,147.09,70,362,1
2316,15504.0,52.83,13,80,0
2317,15505.0,3610.96,97,52,0
2318,15506.0,979.26,164,22,0
2319,15507.0,492.36,46,171,1
2320,15508.0,1000.27,92,188,1
2321,15510.0,250.0,1,330,1
2322,15511.0,909.23,160,11,0
2323,15512.0,121.0,7,155,1
2324,15513.0,14758.220000000001,308,32,0
2325,15514.0,4139.46,178,11,0
2326,15516.0,62.43,15,44,0
2327,15517.0,267.03,27,232,1
2328,15518.0,1942.45,214,63,0
2329,15520.0,343.5,18,1,0
2330,15521.0,3000.2,185,39,0
2331,15522.0,398.84,57,32,0
2332,15523.0,412.01000000000005,10,83,0
2333,15524.0,440.0,1,24,0
2334,15525.0,825.92,178,1,0
2335,15526.0,148.44,4,32,0
2336,15527.0,2429.78,163,18,0
2337,15528.0,229.33,26,253,1
2338,15529.0,3995.23,672,22,0
2339,15530.0,1502.35,108,21,0
2340,15531.0,2007.44,228,7,0
2341,15532.0,1580.93,256,24,0
2342,15533.0,807.57,83,18,0
2343,15535.0,536.4,75,172,1
2344,15537.0,110.92,24,162,1
2345,15539.0,538.46,41,6,0
2346,15540.0,213.3,15,10,0
2347,15541.0,85.13000000000001,29,113,0
2348,15543.0,127.86,28,287,1
2349,15544.0,3546.71,259,8,0
2350,15545.0,292.71999999999997,81,53,0
2351,15547.0,4954.84,702,6,0
2352,15549.0,1693.26,115,76,0
2353,15550.0,575.63,61,3,0
2354,15551.0,436.06,29,36,0
2355,15552.0,90.12,17,216,1
2356,15553.0,437.23,56,59,0
2357,15554.0,217.2,14,277,1
2358,15555.0,4805.17,899,11,0
2359,15556.0,279.77,31,23,0
2360,15557.0,473.65000000000003,20,28,0
2361,15561.0,800.59,27,11,0
2362,15562.0,134.55,1,351,1
2363,15563.0,1400.44,113,21,0
2364,15565.0,173.16,8,49,0
2365,15567.0,186.01,7,18,0
2366,15568.0,758.29,53,2,0
2367,15569.0,1375.71,31,103,0
2368,15570.0,4165.52,323,6,0
2369,15571.0,650.4300000000001,57,11,0
2370,15572.0,2552.86,215,4,0
2371,15573.0,607.45,104,31,0
2372,15574.0,702.25,168,177,1
2373,15576.0,940.6700000000001,45,37,0
2374,15577.0,258.88,39,150,1
2375,15578.0,127.1,13,161,1
2376,15579.0,348.6,51,68,0
2377,15581.0,3679.9700000000003,149,120,0
2378,15582.0,682.9100000000001,44,24,0
2379,15584.0,725.11,123,23,0
2380,15585.0,455.3,31,176,1
2381,15587.0,913.6800000000001,9,49,0
2382,15589.0,478.53000000000003,29,255,1
2383,15592.0,388.58,24,46,0
2384,15593.0,199.8,5,70,0
2385,15594.0,1771.78,103,15,0
2386,15596.0,1406.59,77,100,0
2387,15597.0,324.57,22,34,0
2388,15598.0,240.68,14,52,0
2389,15599.0,761.74,52,26,0
2390,15601.0,6776.56,410,10,0
2391,15602.0,1297.8700000000001,46,7,0
2392,15603.0,48.480000000000004,2,78,0
2393,15604.0,216.39,17,51,0
2394,15605.0,1198.23,67,35,0
2395,15606.0,2920.16,77,60,0
2396,15607.0,104.76,13,336,1
2397,15608.0,1093.68,60,27,0
2398,15609.0,298.48,16,183,1
2399,15610.0,112.46000000000001,6,51,0
2400,15611.0,1591.45,43,9,0
2401,15612.0,195.15,6,35,0
2402,15615.0,10399.74,423,9,0
2403,15618.0,776.851,45,32,0
2404,15619.0,336.40000000000003,3,10,0
2405,15620.0,1553.18,100,56,0
2406,15621.0,1293.03,16,3,0
2407,15622.0,3709.56,185,42,0
2408,15623.0,301.03,19,140,1
2409,15624.0,588.13,34,116,0
2410,15625.0,1534.26,64,103,0
2411,15626.0,675.8,49,74,0
2412,15628.0,2870.2400000000002,155,4,0
2413,15630.0,1186.35,60,44,0
2414,15632.0,3285.31,167,15,0
2415,15634.0,243.55,15,16,0
2416,15636.0,724.76,25,89,0
2417,15637.0,223.36,15,52,0
2418,15639.0,425.32,25,133,0
2419,15640.0,12515.66,484,3,0
2420,15641.0,1887.2,119,104,0
2421,15643.0,664.0,33,191,1
2422,15644.0,813.0,238,165,1
2423,15645.0,612.01,52,18,0
2424,15646.0,447.64000000000004,35,157,1
2425,15648.0,657.35,25,203,1
2426,15649.0,816.0,2,335,1
2427,15651.0,646.3,32,36,0
2428,15652.0,337.74,21,90,0
2429,15653.0,877.4399999999999,6,92,0
2430,15654.0,922.53,21,8,0
2431,15655.0,560.67,34,242,1
2432,15656.0,748.5,47,44,0
2433,15657.0,30.0,1,22,0
2434,15658.0,1024.1000000000001,48,189,1
2435,15659.0,306.45,11,43,0
2436,15660.0,1600.86,90,24,0
2437,15661.0,309.8,5,316,1
2438,15663.0,138.14,9,105,0
2439,15664.0,386.43,17,50,0
2440,15665.0,2242.01,116,167,1
2441,15667.0,301.32,13,39,0
2442,15668.0,76.32000000000001,1,217,1
2443,15669.0,684.34,33,39,0
2444,15670.0,173.05,12,296,1
2445,15671.0,2657.13,78,18,0
2446,15673.0,2881.02,155,87,0
2447,15674.0,2446.6,114,72,0
2448,15675.0,323.69,21,80,0
2449,15676.0,3435.76,202,18,0
2450,15677.0,657.23,33,48,0
2451,15678.0,352.7,12,52,0
2452,15679.0,781.28,110,23,0
2453,15680.0,1333.68,78,8,0
2454,15681.0,1426.16,53,24,0
2455,15683.0,193.75,10,116,0
2456,15687.0,2993.1,166,8,0
2457,15689.0,254.1,9,119,0
2458,15690.0,239.76,19,3,0
2459,15691.0,136.8,2,251,1
2460,15692.0,191.04,12,27,0
2461,15694.0,6479.4,78,0,0
2462,15695.0,409.98,22,266,1
2463,15696.0,2736.46,171,32,0
2464,15699.0,309.65,18,17,0
2465,15700.0,696.68,86,171,1
2466,15701.0,1542.14,237,1,0
2467,15703.0,211.5,5,264,1
2468,15704.0,2293.62,117,139,0
2469,15705.0,143.1,6,200,1
2470,15706.0,1060.56,55,63,0
2471,15707.0,945.58,214,34,0
2472,15708.0,3364.2400000000002,288,40,0
2473,15709.0,133.25,6,283,1
2474,15712.0,1072.3600000000001,53,8,0
2475,15713.0,356.7,19,142,1
2476,15714.0,330.88,35,11,0
2477,15716.0,1118.81,118,145,0
2478,15717.0,150.3,7,233,1
2479,15719.0,5045.61,937,32,0
2480,15720.0,598.73,128,23,0
2481,15721.0,507.08,91,11,0
2482,15722.0,2222.56,69,35,0
2483,15723.0,203.1,41,364,1
2484,15724.0,218.25,11,200,1
2485,15725.0,415.25,32,14,0
2486,15727.0,5178.96,302,16,0
2487,15729.0,85.0,5,212,1
2488,15730.0,1120.88,70,65,0
2489,15732.0,294.12,14,211,1
2490,15733.0,162.3,10,282,1
2491,15734.0,1339.45,26,114,0
2492,15737.0,1205.1200000000001,72,14,0
2493,15738.0,4812.42,173,18,0
2494,15739.0,449.12,8,65,0
2495,15740.0,154.88,9,48,0
2496,15743.0,784.46,88,15,0
2497,15744.0,34.8,3,77,0
2498,15745.0,1094.59,62,18,0
2499,15746.0,196.88,28,133,0
2500,15747.0,974.04,93,12,0
2501,15748.0,149.31,21,39,0
2502,15749.0,44534.3,10,234,1
2503,15750.0,2465.48,293,2,0
2504,15752.0,2637.38,411,39,0
2505,15753.0,79.2,1,304,1
2506,15754.0,458.57,28,50,0
2507,15755.0,2364.25,141,9,0
2508,15756.0,532.96,192,60,0
2509,15757.0,714.42,45,65,0
2510,15758.0,205.25,9,24,0
2511,15759.0,253.04,7,217,1
2512,15762.0,583.75,37,64,0
2513,15763.0,1086.92,61,31,0
2514,15764.0,3279.97,180,87,0
2515,15766.0,315.06,11,63,0
2516,15768.0,621.8299999999999,27,115,0
2517,15769.0,56252.72,130,6,0
2518,15773.0,635.6800000000001,10,5,0
2519,15774.0,270.8,25,68,0
2520,15775.0,104.9,7,244,1
2521,15776.0,241.62,18,132,0
2522,15777.0,1047.11,21,240,1
2523,15780.0,475.28000000000003,29,183,1
2524,15781.0,345.46,20,24,0
2525,15782.0,2614.7400000000002,43,9,0
2526,15783.0,246.3,14,10,0
2527,15785.0,2328.9700000000003,83,32,0
2528,15786.0,4932.2,267,45,0
2529,15787.0,948.05,206,25,0
2530,15789.0,351.3,25,357,1
2531,15790.0,220.85,35,9,0
2532,15791.0,1612.69,75,43,0
2533,15793.0,965.61,12,14,0
2534,15795.0,610.01,42,149,1
2535,15796.0,2711.56,133,0,0
2536,15797.0,2207.4,8,112,0
2537,15799.0,884.14,98,75,0
2538,15800.0,699.08,119,106,0
2539,15801.0,1063.95,64,45,0
2540,15802.0,451.42,1,142,1
2541,15803.0,415.82000000000005,8,50,0
2542,15804.0,4206.39,262,0,0
2543,15805.0,5528.4800000000005,301,22,0
2544,15806.0,784.58,31,45,0
2545,15807.0,903.9,48,49,0
2546,15808.0,3734.9700000000003,208,305,1
2547,15809.0,515.77,35,35,0
2548,15810.0,1391.98,89,78,0
2549,15811.0,2218.62,133,21,0
2550,15812.0,1801.14,41,106,0
2551,15813.0,1303.9099999999999,40,207,1
2552,15814.0,1945.33,72,16,0
2553,15815.0,2100.6,49,63,0
2554,15819.0,1905.45,123,48,0
2555,15820.0,206.98,17,319,1
2556,15821.0,570.96,62,43,0
2557,15822.0,885.47,33,2,0
2558,15823.0,15.0,1,371,1
2559,15825.0,532.94,20,171,1
2560,15826.0,1654.31,68,55,0
2561,15827.0,1836.0900000000001,115,72,0
2562,15829.0,636.14,51,98,0
2563,15830.0,576.0,39,37,0
2564,15831.0,801.76,68,57,0
2565,15832.0,836.79,54,253,1
2566,15834.0,2233.75,273,69,0
2567,15835.0,954.09,50,43,0
2568,15836.0,137.37,10,49,0
2569,15837.0,391.98,24,64,0
2570,15838.0,33643.08,167,10,0
2571,15839.0,1048.49,62,32,0
2572,15840.0,355.56,27,58,0
2573,15841.0,1224.06,47,72,0
2574,15843.0,118.95000000000002,8,303,1
2575,15844.0,130.73999999999998,11,45,0
2576,15845.0,3711.77,138,17,0
2577,15847.0,389.27,22,37,0
2578,15850.0,238.85,97,18,0
2579,15852.0,160.71,22,186,1
2580,15853.0,110.8,30,51,0
2581,15854.0,2974.65,140,3,0
2582,15855.0,712.24,80,136,0
2583,15856.0,16387.57,645,3,0
2584,15857.0,297.0,14,18,0
2585,15858.0,1438.85,191,15,0
2586,15860.0,977.21,142,40,0
2587,15861.0,3165.36,546,11,0
2588,15862.0,832.88,147,7,0
2589,15863.0,68.84,18,25,0
2590,15864.0,1936.3200000000002,20,21,0
2591,15865.0,895.13,40,40,0
2592,15866.0,230.53,45,100,0
2593,15867.0,3812.64,461,4,0
2594,15869.0,149.64,15,276,1
2595,15870.0,354.09000000000003,76,32,0
2596,15872.0,360.93,128,14,0
2597,15874.0,4405.88,120,63,0
2598,15877.0,493.28,129,1,0
2599,15880.0,343.28000000000003,105,368,1
2600,15881.0,501.39000000000004,29,311,1
2601,15882.0,516.36,23,198,1
2602,15883.0,396.48,49,1,0
2603,15885.0,379.35,18,92,0
2604,15886.0,181.09,12,59,0
2605,15888.0,168.31,12,80,0
2606,15889.0,446.87,93,156,1
2607,15891.0,524.52,62,226,1
2608,15894.0,263.55,41,252,1
2609,15895.0,179.17,11,149,1
2610,15897.0,222.05,24,193,1
2611,15898.0,1388.88,86,0,0
2612,15899.0,56.25,4,368,1
2613,15900.0,351.11,51,23,0
2614,15901.0,363.88,116,16,0
2615,15903.0,5126.76,74,9,0
2616,15904.0,164.68,30,7,0
2617,15906.0,1567.69,150,19,0
2618,15907.0,967.45,249,3,0
2619,15909.0,191.94,7,173,1
2620,15910.0,1232.18,267,0,0
2621,15912.0,264.62,19,177,1
2622,15916.0,1528.09,155,15,0
2623,15917.0,123.1,12,247,1
2624,15918.0,334.23,40,190,1
2625,15919.0,639.89,143,19,0
2626,15920.0,167.5,60,153,1
2627,15921.0,336.03000000000003,25,172,1
2628,15922.0,369.5,11,372,1
2629,15923.0,127.08,21,372,1
2630,15925.0,207.15,12,193,1
2631,15930.0,426.63,21,66,0
2632,15932.0,2495.87,115,3,0
2633,15933.0,1107.46,74,20,0
2634,15935.0,416.86,12,238,1
2635,15937.0,145.35,7,63,0
2636,15938.0,404.58,18,111,0
2637,15939.0,6115.01,76,89,0
2638,15940.0,35.8,1,310,1
2639,15942.0,337.44,14,133,0
2640,15944.0,325.1,6,276,1
2641,15945.0,181.0,2,364,1
2642,15947.0,1708.24,29,82,0
2643,15948.0,955.24,60,7,0
2644,15949.0,364.72,19,16,0
2645,15950.0,1765.51,98,31,0
2646,15951.0,708.22,41,8,0
2647,15952.0,806.57,91,33,0
2648,15953.0,1659.3799999999999,98,14,0
2649,15955.0,4416.26,183,23,0
2650,15957.0,428.89,42,31,0
2651,15958.0,104.35,7,73,0
2652,15963.0,470.76,28,19,0
2653,15965.0,845.64,122,16,0
2654,15967.0,418.83,84,22,0
2655,15969.0,666.1,20,2,0
2656,15970.0,314.1,11,303,1
2657,15971.0,4199.85,35,17,0
2658,15973.0,307.82000000000005,4,366,1
2659,15974.0,3442.15,176,38,0
2660,15975.0,371.01,24,83,0
2661,15976.0,430.94,98,164,1
2662,15977.0,1054.73,65,16,0
2663,15978.0,1098.78,49,76,0
2664,15980.0,2398.86,43,88,0
2665,15981.0,3408.48,97,24,0
2666,15983.0,1475.02,113,21,0
2667,15984.0,2837.67,270,2,0
2668,15985.0,1142.42,37,122,0
2669,15986.0,168.12,14,29,0
2670,15987.0,1451.28,140,11,0
2671,15988.0,158.03,27,18,0
2672,15990.0,792.11,52,43,0
2673,15992.0,41.989999999999995,3,3,0
2674,15993.0,2797.57,552,8,0
2675,15994.0,427.07,35,54,0
2676,15996.0,1060.68,130,87,0
2677,15998.0,3089.97,506,36,0
2678,16000.0,12393.7,9,2,0
2679,16003.0,2735.37,103,29,0
2680,16005.0,615.39,218,11,0
2681,16006.0,101.4,8,210,1
2682,16007.0,1701.94,385,47,0
2683,16008.0,478.78,33,23,0
2684,16009.0,992.71,90,21,0
2685,16010.0,407.5,86,245,1
2686,16011.0,3362.71,212,7,0
2687,16012.0,1415.29,94,34,0
2688,16013.0,37130.6,139,3,0
2689,16014.0,662.38,145,37,0
2690,16015.0,705.39,182,3,0
2691,16016.0,1508.76,235,2,0
2692,16017.0,211.88,32,46,0
2693,16018.0,408.90000000000003,28,38,0
2694,16019.0,3786.2400000000002,160,46,0
2695,16020.0,851.01,46,16,0
2696,16022.0,628.28,76,259,1
2697,16023.0,719.81,101,45,0
2698,16024.0,251.24,64,11,0
2699,16025.0,439.65999999999997,28,29,0
2700,16026.0,236.09,32,42,0
2701,16027.0,934.62,16,91,0
2702,16029.0,81024.84,242,38,0
2703,16030.0,331.24,29,309,1
2704,16031.0,548.94,100,91,0
2705,16033.0,8816.4,1137,5,0
2706,16034.0,437.7,22,195,1
2707,16036.0,758.92,55,86,0
2708,16037.0,855.02,39,269,1
2709,16038.0,471.78000000000003,26,7,0
2710,16040.0,1313.55,65,64,0
2711,16041.0,3166.4,6,30,0
2712,16042.0,1197.27,71,21,0
2713,16043.0,773.99,39,37,0
2714,16045.0,1340.7,83,119,0
2715,16048.0,256.44,8,372,1
2716,16049.0,1111.79,312,39,0
2717,16050.0,137.9,10,173,1
2718,16052.0,362.06,34,53,0
2719,16053.0,1511.95,84,32,0
2720,16054.0,783.9,70,144,1
2721,16055.0,134.8,8,220,1
2722,16056.0,664.85,68,44,0
2723,16057.0,2263.12,121,15,0
2724,16059.0,1459.8600000000001,180,65,0
2725,16062.0,1153.62,64,9,0
2726,16063.0,335.32,23,259,1
2727,16065.0,372.09,74,364,1
2728,16066.0,1521.87,102,16,0
2729,16070.0,852.15,33,21,0
2730,16071.0,326.24,21,44,0
2731,16072.0,584.3199999999999,23,287,1
2732,16073.0,122.39999999999999,1,296,1
2733,16076.0,2234.73,129,2,0
2734,16078.0,79.2,1,283,1
2735,16079.0,1352.0,21,16,0
2736,16080.0,217.16,10,81,0
2737,16081.0,2806.9,227,55,0
2738,16083.0,1317.62,31,100,0
2739,16084.0,436.18,38,298,1
2740,16085.0,981.51,167,22,0
2741,16086.0,1121.39,39,58,0
2742,16091.0,315.06,18,154,1
2743,16092.0,817.86,51,114,0
2744,16093.0,17.0,1,106,0
2745,16094.0,1078.23,63,11,0
2746,16096.0,320.62,12,263,1
2747,16097.0,185.04999999999998,10,239,1
2748,16098.0,2005.63,67,87,0
2749,16099.0,731.9,39,49,0
2750,16101.0,1290.7,76,70,0
2751,16102.0,1842.14,57,41,0
2752,16103.0,1429.64,48,6,0
2753,16104.0,302.36,29,61,0
2754,16105.0,336.96,13,248,1
2755,16106.0,108.38,6,65,0
2756,16107.0,3204.1600000000003,31,17,0
2757,16108.0,842.5,48,84,0
2758,16109.0,611.88,18,218,1
2759,16110.0,1337.48,354,44,0
2760,16112.0,195.73999999999998,16,142,1
2761,16113.0,161.38,30,182,1
2762,16114.0,135.75000000000003,8,170,1
2763,16115.0,1667.97,284,9,0
2764,16116.0,612.78,34,211,1
2765,16117.0,232.21,30,189,1
2766,16119.0,423.36,16,7,0
2767,16120.0,1309.14,30,58,0
2768,16121.0,867.11,212,56,0
2769,16122.0,684.4200000000001,38,72,0
2770,16123.0,307.78,16,51,0
2771,16124.0,249.0,11,316,1
2772,16125.0,289.35,13,366,1
2773,16126.0,6287.77,117,28,0
2774,16127.0,656.25,40,38,0
2775,16128.0,1880.22,89,17,0
2776,16131.0,3506.54,78,51,0
2777,16133.0,14589.04,338,3,0
2778,16134.0,618.09,35,21,0
2779,16135.0,517.55,21,262,1
2780,16136.0,709.38,37,59,0
2781,16139.0,635.41,31,18,0
2782,16140.0,725.18,35,65,0
2783,16141.0,620.4,30,87,0
2784,16142.0,535.34,37,249,1
2785,16143.0,2424.94,117,2,0
2786,16144.0,175.2,1,246,1
2787,16145.0,3799.4900000000002,224,8,0
2788,16146.0,734.13,29,156,1
2789,16147.0,375.0,22,133,0
2790,16148.0,76.32000000000001,1,295,1
2791,16149.0,280.52,18,4,0
2792,16150.0,2053.02,117,42,0
2793,16152.0,1829.04,29,268,1
2794,16153.0,1824.23,89,49,0
2795,16156.0,3122.04,130,8,0
2796,16157.0,656.69,18,15,0
2797,16159.0,348.2,14,281,1
2798,16160.0,1025.44,20,64,0
2799,16161.0,5575.56,474,1,0
2800,16162.0,37.4,2,251,1
2801,16163.0,856.6,6,231,1
2802,16164.0,822.48,34,16,0
2803,16168.0,3787.6,98,10,0
2804,16169.0,1822.97,85,7,0
2805,16170.0,1885.05,125,50,0
2806,16171.0,73.2,3,58,0
2807,16172.0,1140.21,69,94,0
2808,16173.0,1418.32,84,15,0
2809,16174.0,1009.5500000000001,23,125,0
2810,16175.0,1037.59,58,93,0
2811,16177.0,331.95,15,49,0
2812,16178.0,197.9,8,137,0
2813,16179.0,215.83,11,60,0
2814,16180.0,10254.18,162,99,0
2815,16181.0,305.54,11,72,0
2816,16182.0,6617.65,28,71,0
2817,16183.0,338.71000000000004,15,66,0
2818,16184.0,1158.79,45,63,0
2819,16185.0,529.41,31,16,0
2820,16186.0,4006.94,218,22,0
2821,16187.0,6911.4400000000005,295,31,0
2822,16188.0,981.86,67,44,0
2823,16189.0,215.48,11,15,0
2824,16190.0,215.08,6,39,0
2825,16191.0,5180.52,134,2,0
2826,16193.0,314.45,19,236,1
2827,16198.0,400.68100000000004,15,74,0
2828,16200.0,1080.6200000000001,179,3,0
2829,16201.0,1863.47,111,2,0
2830,16202.0,365.27,18,360,1
2831,16203.0,592.9,35,58,0
2832,16204.0,405.71,57,22,0
2833,16205.0,761.38,98,30,0
2834,16206.0,537.0600000000001,63,54,0
2835,16207.0,394.38,19,24,0
2836,16208.0,664.26,66,44,0
2837,16209.0,2262.62,46,88,0
2838,16210.0,21086.3,123,1,0
2839,16211.0,547.02,23,88,0
2840,16212.0,690.34,41,18,0
2841,16213.0,159.0,6,78,0
2842,16214.0,1062.75,44,170,1
2843,16215.0,242.35,14,80,0
2844,16216.0,914.9300000000001,37,266,1
2845,16217.0,304.25,15,234,1
2846,16218.0,3084.68,84,29,0
2847,16221.0,864.86,97,36,0
2848,16222.0,846.72,137,317,1
2849,16224.0,1295.3,96,56,0
2850,16225.0,1096.32,134,44,0
2851,16226.0,255.12,8,202,1
2852,16227.0,314.22,6,224,1
2853,16229.0,1010.6,47,86,0
2854,16230.0,542.03,35,189,1
2855,16232.0,990.88,37,43,0
2856,16233.0,536.6800000000001,22,70,0
2857,16235.0,867.31,46,40,0
2858,16236.0,432.2,20,77,0
2859,16239.0,414.2,19,56,0
2860,16240.0,3718.8,135,23,0
2861,16241.0,2607.87,662,9,0
2862,16242.0,3603.21,294,7,0
2863,16243.0,409.1,51,33,0
2864,16244.0,1522.75,91,211,1
2865,16245.0,1413.66,90,23,0
2866,16247.0,114.56,16,169,1
2867,16248.0,152.94,7,61,0
2868,16249.0,1800.07,69,52,0
2869,16250.0,389.44,24,260,1
2870,16253.0,3683.86,123,66,0
2871,16255.0,2619.91,270,16,0
2872,16256.0,752.4300000000001,13,266,1
2873,16257.0,46.95,2,176,1
2874,16258.0,5203.51,135,44,0
2875,16260.0,1035.45,18,50,0
2876,16261.0,746.83,124,16,0
2877,16265.0,5447.0,258,8,0
2878,16266.0,861.89,61,73,0
2879,16268.0,667.65,45,70,0
2880,16270.0,1141.24,54,352,1
2881,16271.0,1429.24,133,2,0
2882,16272.0,411.7,25,116,0
2883,16274.0,357.95,67,372,1
2884,16275.0,559.87,33,196,1
2885,16276.0,810.6000000000001,6,176,1
2886,16278.0,566.38,23,99,0
2887,16279.0,1509.58,107,20,0
2888,16281.0,2062.06,17,71,0
2889,16282.0,168.3,11,339,1
2890,16283.0,1570.81,166,5,0
2891,16284.0,823.97,109,30,0
2892,16287.0,142.5,8,169,1
2893,16292.0,302.25,17,121,0
2894,16293.0,2248.9900000000002,118,21,0
2895,16295.0,1328.55,79,9,0
2896,16297.0,301.9,20,268,1
2897,16298.0,598.2,27,22,0
2898,16302.0,233.22,11,126,0
2899,16303.0,5360.63,162,25,0
2900,16305.0,361.21999999999997,22,138,0
2901,16306.0,632.27,41,213,1
2902,16308.0,2560.0,4,37,0
2903,16309.0,706.57,42,105,0
2904,16311.0,616.26,37,17,0
2905,16313.0,274.15000000000003,16,2,0
2906,16315.0,226.37,14,330,1
2907,16316.0,2938.91,151,63,0
2908,16317.0,1341.65,69,119,0
2909,16318.0,328.15,19,34,0
2910,16319.0,404.40000000000003,3,217,1
2911,16320.0,1038.46,56,171,1
2912,16321.0,373.65000000000003,12,71,0
2913,16322.0,326.75,37,0,0
2914,16323.0,207.50000000000003,1,195,1
2915,16324.0,428.68,118,127,0
2916,16325.0,594.24,18,46,0
2917,16326.0,3110.96,319,5,0
2918,16327.0,3844.22,319,13,0
2919,16330.0,251.91,39,17,0
2920,16332.0,1593.2,153,27,0
2921,16333.0,26626.8,45,7,0
2922,16337.0,151.05,10,36,0
2923,16338.0,214.79999999999998,11,156,1
2924,16339.0,109.95,20,283,1
2925,16340.0,549.07,153,106,0
2926,16341.0,1971.87,77,24,0
2927,16342.0,322.41,15,74,0
2928,16343.0,370.47999999999996,47,15,0
2929,16344.0,101.10000000000001,2,157,1
2930,16345.0,575.41,38,43,0
2931,16347.0,887.65,92,10,0
2932,16348.0,1469.45,235,31,0
2933,16349.0,53.5,9,290,1
2934,16350.0,1116.47,57,20,0
2935,16351.0,153.9,8,332,1
2936,16352.0,494.44,28,17,0
2937,16353.0,6675.71,94,3,0
2938,16354.0,395.8,39,62,0
2939,16356.0,211.77,31,197,1
2940,16357.0,658.88,34,32,0
2941,16358.0,2027.5,109,0,0
2942,16359.0,1750.92,66,6,0
2943,16360.0,3512.53,662,4,0
2944,16361.0,896.66,106,9,0
2945,16362.0,734.77,81,31,0
2946,16363.0,109.36000000000001,5,52,0
2947,16364.0,707.04,53,11,0
2948,16365.0,1540.42,51,17,0
2949,16366.0,327.3,18,18,0
2950,16367.0,804.49,130,36,0
2951,16368.0,497.43,76,1,0
2952,16369.0,1553.66,118,17,0
2953,16370.0,1320.56,228,81,0
2954,16372.0,367.93,97,32,0
2955,16374.0,473.03000000000003,111,65,0
2956,16376.0,987.01,125,8,0
2957,16377.0,676.2,5,266,1
2958,16378.0,362.95,23,246,1
2959,16379.0,2157.4,108,3,0
2960,16380.0,1780.59,32,60,0
2961,16383.0,668.36,102,74,0
2962,16384.0,584.5,33,89,0
2963,16385.0,555.89,59,59,0
2964,16386.0,317.2,88,28,0
2965,16387.0,94.36,4,322,1
2966,16389.0,1382.07,34,52,0
2967,16392.0,221.19,45,269,1
2968,16393.0,3046.21,330,1,0
2969,16394.0,1555.34,83,56,0
2970,16395.0,1486.9,210,60,0
2971,16398.0,1705.8,82,153,1
2972,16399.0,408.57,73,18,0
2973,16400.0,303.93,29,94,0
2974,16401.0,4098.32,186,0,0
2975,16402.0,299.6,60,264,1
2976,16403.0,177.5,10,311,1
2977,16404.0,443.05,23,69,0
2978,16405.0,167.25,5,301,1
2979,16406.0,163.07,62,18,0
2980,16407.0,2126.93,172,12,0
2981,16409.0,2028.88,232,35,0
2982,16411.0,214.65,45,18,0
2983,16412.0,151.83,35,53,0
2984,16413.0,262.2,31,56,0
2985,16414.0,126.25,7,21,0
2986,16415.0,210.35,54,43,0
2987,16416.0,1051.4,71,26,0
2988,16418.0,675.27,102,44,0
2989,16419.0,972.23,51,112,0
2990,16422.0,34684.4,369,16,0
2991,16423.0,346.12,18,24,0
2992,16424.0,133.56,5,190,1
2993,16425.0,302.7,21,301,1
2994,16426.0,1908.25,372,1,0
2995,16427.0,241.06,9,262,1
2996,16429.0,284.55,2,105,0
2997,16430.0,300.85,6,56,0
2998,16431.0,642.81,83,212,1
2999,16432.0,287.4,8,63,0
3000,16433.0,184.26,17,27,0
3001,16434.0,1522.25,109,28,0
3002,16438.0,798.35,132,5,0
3003,16440.0,3640.67,282,7,0
3004,16441.0,381.2,24,66,0
3005,16442.0,616.79,174,1,0
3006,16444.0,654.67,84,45,0
3007,16445.0,230.51,63,33,0
3008,16446.0,168472.5,3,0,2
3009,16447.0,259.01,36,135,0
3010,16448.0,188.89000000000001,20,197,1
3011,16449.0,707.69,40,197,1
3012,16450.0,311.92,11,149,1
3013,16451.0,266.97,14,87,0
3014,16454.0,6.9,2,44,0
3015,16455.0,1841.18,99,63,0
